county_id,year,first_treat_year,treated,post,did,region,size_group,ln_tfp,ln_patent,ln_export,ln_gdp,ln_population,ln_fiscal,gov_ratio,urban_ratio
70,2013,2014,1,0,0,Central,Large,2.6316,1.1933,3.0558,8.8462,5.2087,7.1597,0.1318,0.4971
70,2014,2014,1,1,1,Central,Large,2.8427,1.4975,3.1175,8.7764,5.2761,7.2543,0.2061,0.485
70,2015,2014,1,1,1,Central,Large,2.7951,1.5528,3.1686,8.855,5.2336,7.2645,0.1726,0.4889
70,2016,2014,1,1,1,Central,Large,2.8555,1.4523,3.3667,8.9047,5.2324,7.308,0.1861,0.5127
70,2017,2014,1,1,1,Central,Large,2.9248,1.5158,3.3597,8.9511,5.2247,7.3633,0.1897,0.5343
70,2018,2014,1,1,1,Central,Large,2.8596,1.5563,3.3977,9.0471,5.2461,7.4113,0.1631,0.5376
71,2010,2014,1,0,0,Central,Small,1.983,0.9253,2.6813,8.1616,5.0618,6.7033,0.2058,0.4265
71,2011,2014,1,0,0,Central,Small,2.0421,0.8408,2.6105,8.2032,5.042,6.788,0.1498,0.4355
71,2012,2014,1,0,0,Central,Small,2.0843,0.9285,2.5724,8.261,5.0547,6.8577,0.1915,0.4412
71,2013,2014,1,0,0,Central,Small,2.1303,0.8192,2.722,8.2991,5.0576,6.8749,0.2095,0.4434
71,2014,2014,1,1,1,Central,Small,2.0898,0.9085,2.9218,8.3417,5.0317,6.9289,0.1807,0.4851
71,2015,2014,1,1,1,Central,Small,2.2205,1.1145,2.7627,8.3987,5.0522,6.9768,0.2015,0.4831
71,2016,2014,1,1,1,Central,Small,2.1837,1.1038,2.859,8.466,5.0703,6.9064,0.1998,0.5295
71,2017,2014,1,1,1,Central,Small,2.1347,1.1363,2.9962,8.4781,5.0361,7.0022,0.183,0.4974
71,2018,2014,1,1,1,Central,Small,2.3476,1.2142,3.0692,8.5912,5.0709,6.9702,0.1452,0.5109
72,2010,2014,1,0,0,East,Large,2.9742,1.4479,3.2854,8.9639,5.3852,7.2843,0.1781,0.458
72,2011,2014,1,0,0,East,Large,2.9777,1.5421,3.309,9.0332,5.4047,7.3379,0.1701,0.5324
72,2012,2014,1,0,0,East,Large,3.1675,1.6139,3.3104,9.0643,5.3673,7.3744,0.1543,0.4972
72,2013,2014,1,0,0,East,Large,3.0593,1.6819,3.2686,9.1262,5.3576,7.4817,0.1697,0.5058
72,2014,2014,1,1,1,East,Large,3.3813,1.895,3.3674,9.1842,5.4231,7.4625,0.1718,0.4852
72,2015,2014,1,1,1,East,Large,3.3928,2.0275,3.5338,9.1805,5.389,7.515,0.1819,0.5378
72,2016,2014,1,1,1,East,Large,3.3002,1.8126,3.4845,9.1495,5.3726,7.5994,0.1996,0.5362
72,2017,2014,1,1,1,East,Large,3.3396,2.0353,3.7136,9.3523,5.4002,7.6607,0.2029,0.5483
72,2018,2014,1,1,1,East,Large,3.4415,2.067,3.5251,9.347,5.3664,7.709,0.1936,0.5337
73,2010,2014,1,0,0,East,Large,2.3487,1.0531,2.9072,8.4324,5.1741,7.0087,0.1271,0.4651
73,2011,2014,1,0,0,East,Large,2.3944,1.0813,3.1199,8.4813,5.2165,7.0368,0.1817,0.4438
73,2012,2014,1,0,0,East,Large,2.4854,1.235,2.8405,8.5418,5.226,7.0042,0.1659,0.4514
73,2013,2014,1,0,0,East,Large,2.4586,1.1723,3.0375,8.5759,5.2138,7.0916,0.179,0.4437
73,2014,2014,1,1,1,East,Large,2.6188,1.4507,3.0059,8.689,5.1992,7.1066,0.1811,0.4812
73,2015,2014,1,1,1,East,Large,2.7673,1.5749,3.196,8.6639,5.1702,7.1734,0.1898,0.4959
73,2016,2014,1,1,1,East,Large,2.7005,1.4444,3.0043,8.78,5.2263,7.1559,0.1939,0.4899
73,2017,2014,1,1,1,East,Large,2.776,1.6409,3.1249,8.7946,5.1804,7.1764,0.174,0.499
73,2018,2014,1,1,1,East,Large,2.7677,1.4105,3.1975,8.8541,5.2097,7.2683,0.205,0.5283
74,2010,2014,1,0,0,East,Small,2.2266,0.9559,2.9842,8.3956,5.1653,6.923,0.1748,0.4743
74,2011,2014,1,0,0,East,Small,2.2961,1.108,3.0114,8.4936,5.1597,7.0111,0.1564,0.4659
74,2012,2014,1,0,0,East,Small,2.3343,1.0598,3.039,8.5673,5.131,7.0315,0.1675,0.4883
74,2013,2014,1,0,0,East,Small,2.4006,1.1392,2.9212,8.5134,5.2082,7.0273,0.2166,0.4862
74,2014,2014,1,1,1,East,Small,2.6727,1.4512,3.3559,8.5868,5.1523,7.084,0.1556,0.4937
74,2015,2014,1,1,1,East,Small,2.5318,1.3731,3.0813,8.7126,5.1881,7.1539,0.1913,0.4925
74,2016,2014,1,1,1,East,Small,2.55,1.3882,3.1511,8.7106,5.1725,7.2102,0.1852,0.5225
74,2017,2014,1,1,1,East,Small,2.7379,1.3488,3.1431,8.733,5.1681,7.1649,0.1768,0.5296
74,2018,2014,1,1,1,East,Small,2.6498,1.5108,3.2356,8.8095,5.2207,7.3302,0.2112,0.5485
75,2010,2014,1,0,0,East,Small,2.2521,0.983,2.8398,8.3573,5.1301,6.7466,0.1887,0.4324
75,2011,2014,1,0,0,East,Small,2.1575,0.9154,2.999,8.3888,5.1039,6.9093,0.1863,0.4203
75,2012,2014,1,0,0,East,Small,2.2584,1.0792,2.8212,8.3615,5.1259,6.9004,0.1926,0.4126
75,2013,2014,1,0,0,East,Small,2.2024,1.0722,2.905,8.3753,5.1058,6.941,0.1572,0.4664
75,2014,2014,1,1,1,East,Small,2.4474,1.1885,3.0694,8.4979,5.137,7.0247,0.1681,0.4656
75,2015,2014,1,1,1,East,Small,2.4806,1.1703,3.0917,8.5155,5.1046,7.054,0.1464,0.5115
75,2016,2014,1,1,1,East,Small,2.4302,1.2554,3.0037,8.5929,5.0785,7.1161,0.1695,0.497
75,2017,2014,1,1,1,East,Small,2.4497,1.4265,3.119,8.6209,5.082,7.1397,0.1697,0.5109
75,2018,2014,1,1,1,East,Small,2.5617,1.2993,3.0543,8.65,5.1545,7.1952,0.2187,0.5441
76,2010,2014,1,0,0,Central,Large,2.7139,1.3442,3.1057,8.7552,5.292,7.0854,0.1917,0.5139
76,2011,2014,1,0,0,Central,Large,2.6857,1.2285,3.1138,8.8295,5.2777,7.2015,0.2076,0.4757
76,2012,2014,1,0,0,Central,Large,2.7364,1.3454,3.2727,8.834,5.2501,7.2213,0.2026,0.5008
76,2013,2014,1,0,0,Central,Large,2.8396,1.4509,3.366,8.9088,5.2846,7.2954,0.1573,0.4862
76,2014,2014,1,1,1,Central,Large,2.9488,1.6012,3.2735,8.9376,5.2722,7.328,0.1832,0.4959
76,2015,2014,1,1,1,Central,Large,3.0237,1.5258,3.5137,8.9811,5.2889,7.3578,0.1753,0.481
76,2016,2014,1,1,1,Central,Large,3.066,1.7049,3.2982,9.0875,5.2659,7.3129,0.1878,0.5131
76,2017,2014,1,1,1,Central,Large,3.0804,1.681,3.2902,9.0427,5.2866,7.4229,0.1887,0.5393
76,2018,2014,1,1,1,Central,Large,3.1677,1.752,3.4028,9.1132,5.2671,7.5228,0.1628,0.5534
77,2010,2014,1,0,0,West,Small,2.8562,1.3671,3.1531,8.854,5.3609,7.3286,0.2081,0.4642
77,2011,2014,1,0,0,West,Small,2.927,1.3391,3.2325,8.9386,5.3457,7.3792,0.1359,0.4885
77,2012,2014,1,0,0,West,Small,3.0115,1.5793,3.1648,9.0259,5.3279,7.3853,0.159,0.4763
77,2013,2014,1,0,0,West,Small,2.9444,1.4503,3.1857,9.0735,5.3457,7.3473,0.1948,0.4986
77,2014,2014,1,1,1,West,Small,3.0236,1.5817,3.3969,9.1349,5.3885,7.4507,0.153,0.5053
77,2015,2014,1,1,1,West,Small,3.1002,1.782,3.3685,9.1893,5.337,7.4746,0.1783,0.5309
77,2016,2014,1,1,1,West,Small,3.2266,1.7243,3.3868,9.146,5.3482,7.529,0.1908,0.5427
77,2017,2014,1,1,1,West,Small,3.187,1.7165,3.4165,9.2511,5.3603,7.4903,0.1569,0.5289
77,2018,2014,1,1,1,West,Small,3.2992,1.7842,3.6093,9.3639,5.3594,7.6194,0.1709,0.5548
78,2010,2014,1,0,0,West,Large,1.941,0.948,2.7175,8.1855,5.0639,6.6871,0.1557,0.4309
78,2011,2014,1,0,0,West,Large,2.0167,0.9253,2.6715,8.1777,5.1046,6.7609,0.2179,0.4672
78,2012,2014,1,0,0,West,Large,2.1027,0.9692,2.6291,8.2204,5.0868,6.9508,0.1883,0.4443
78,2013,2014,1,0,0,West,Large,2.1159,0.9249,2.8468,8.405,5.1244,6.8797,0.1644,0.4509
78,2014,2014,1,1,1,West,Large,2.2572,0.9273,3.1333,8.4338,5.0784,6.9539,0.158,0.4575
78,2015,2014,1,1,1,West,Large,2.2533,1.1705,2.9877,8.427,5.0607,7.0217,0.1701,0.4869
78,2016,2014,1,1,1,West,Large,2.3965,1.1952,3.1941,8.4418,5.1056,6.996,0.1812,0.467
78,2017,2014,1,1,1,West,Large,2.3802,1.2992,3.0333,8.5087,5.0959,7.1092,0.1987,0.4844
78,2018,2014,1,1,1,West,Large,2.4258,1.2807,3.0655,8.5751,5.0831,7.1354,0.1649,0.5082
79,2010,2014,1,0,0,Central,Small,2.1466,0.9628,3.0036,8.415,5.1556,6.9159,0.1816,0.4007
79,2011,2014,1,0,0,Central,Small,2.2565,0.9921,2.8482,8.4121,5.1757,6.8961,0.1843,0.4409
79,2012,2014,1,0,0,Central,Small,2.3155,1.1021,2.8481,8.4891,5.1648,6.9637,0.1626,0.436
79,2013,2014,1,0,0,Central,Small,2.3816,1.1713,2.9358,8.528,5.1434,6.9763,0.169,0.4935
79,2014,2014,1,1,1,Central,Small,2.4268,1.1546,2.9041,8.6149,5.1541,7.1543,0.187,0.475
79,2015,2014,1,1,1,Central,Small,2.4662,1.3762,3.014,8.5376,5.1128,7.0504,0.1865,0.4634
79,2016,2014,1,1,1,Central,Small,2.4877,1.2649,3.2861,8.7105,5.1279,7.1152,0.2108,0.4866
79,2017,2014,1,1,1,Central,Small,2.5684,1.3482,3.0687,8.7006,5.1312,7.1298,0.1711,0.5228
79,2018,2014,1,1,1,Central,Small,2.628,1.3489,3.1801,8.7699,5.1581,7.233,0.1904,0.5443
80,2010,2014,1,0,0,East,Small,2.6793,1.378,2.8676,8.7122,5.2793,7.0788,0.1941,0.4773
80,2011,2014,1,0,0,East,Small,2.6525,1.372,2.9543,8.8157,5.2864,7.238,0.1887,0.4799
80,2012,2014,1,0,0,East,Small,2.7322,1.3658,3.3437,8.8268,5.2981,7.3045,0.1911,0.4925
80,2013,2014,1,0,0,East,Small,2.8332,1.3859,3.1293,8.8267,5.2832,7.2568,0.1814,0.4784
80,2014,2014,1,1,1,East,Small,2.9643,1.574,3.0797,8.9279,5.3049,7.3182,0.2161,0.4892
80,2015,2014,1,1,1,East,Small,2.9926,1.7679,3.3165,8.98,5.2789,7.3888,0.1993,0.5184
80,2016,2014,1,1,1,East,Small,3.0229,1.7431,3.3941,9.0043,5.2633,7.3833,0.1415,0.5246
80,2017,2014,1,1,1,East,Small,3.0689,1.6641,3.4643,9.0868,5.2741,7.361,0.205,0.5228
80,2018,2014,1,1,1,East,Small,2.9943,1.7326,3.6112,9.0875,5.277,7.5191,0.1737,0.5676
81,2010,2014,1,0,0,Central,Large,2.5925,1.192,2.8757,8.6698,5.2514,7.1724,0.19,0.4775
81,2011,2014,1,0,0,Central,Large,2.5781,1.3506,3.0946,8.5877,5.2241,7.1114,0.1859,0.4582
81,2012,2014,1,0,0,Central,Large,2.5593,1.2628,3.0414,8.6544,5.2411,7.1276,0.1668,0.4903
81,2013,2014,1,0,0,Central,Large,2.5875,1.2855,3.1447,8.7321,5.2483,7.2047,0.1946,0.4857
81,2014,2014,1,1,1,Central,Large,2.8142,1.4522,3.1792,8.8228,5.2496,7.2805,0.1839,0.483
81,2015,2014,1,1,1,Central,Large,2.8623,1.4203,3.3419,8.9186,5.2498,7.2294,0.196,0.5337
81,2016,2014,1,1,1,Central,Large,2.8613,1.5397,3.1053,8.9299,5.241,7.2719,0.1755,0.5186
81,2017,2014,1,1,1,Central,Large,2.9584,1.6826,3.3745,9.0537,5.2309,7.4678,0.182,0.5068
81,2018,2014,1,1,1,Central,Large,2.9632,1.5329,3.4274,9.0163,5.2267,7.4242,0.2138,0.5565
82,2010,2014,1,0,0,Central,Small,2.1244,0.9359,2.9693,8.2909,5.1328,6.8261,0.1534,0.4778
82,2011,2014,1,0,0,Central,Small,2.2378,1.0833,2.5495,8.3889,5.1391,6.7731,0.1794,0.4128
82,2012,2014,1,0,0,Central,Small,2.3176,1.115,2.8439,8.4394,5.0968,6.8904,0.1281,0.442
82,2013,2014,1,0,0,Central,Small,2.4193,1.1439,2.6995,8.5113,5.1383,7.0126,0.1716,0.4348
82,2014,2014,1,1,1,Central,Small,2.4113,1.1654,3.1445,8.5062,5.0726,7.0387,0.1619,0.4633
82,2015,2014,1,1,1,Central,Small,2.3947,1.203,2.9313,8.6186,5.1273,7.0584,0.1754,0.5157
82,2016,2014,1,1,1,Central,Small,2.4745,1.1852,3.2171,8.5748,5.1317,7.0705,0.1852,0.4777
82,2017,2014,1,1,1,Central,Small,2.5413,1.2348,3.0856,8.6906,5.1376,7.1281,0.2271,0.4944
82,2018,2014,1,1,1,Central,Small,2.509,1.367,3.1438,8.6688,5.1361,7.1778,0.1942,0.5331
83,2010,2014,1,0,0,Central,Small,2.359,1.3041,2.7639,8.5296,5.202,7.0069,0.1618,0.447
83,2011,2014,1,0,0,Central,Small,2.4926,1.2019,2.9727,8.6389,5.2375,7.0589,0.2061,0.466
83,2012,2014,1,0,0,Central,Small,2.5046,1.1518,3.0589,8.6371,5.2089,7.0954,0.1949,0.5038
83,2013,2014,1,0,0,Central,Small,2.5555,1.3089,3.1341,8.7567,5.2506,7.0829,0.2006,0.5149
83,2014,2014,1,1,1,Central,Small,2.6394,1.5629,3.1891,8.7583,5.2227,7.2281,0.2073,0.5047
83,2015,2014,1,1,1,Central,Small,2.7301,1.4843,3.1452,8.806,5.2241,7.2149,0.177,0.5106
83,2016,2014,1,1,1,Central,Small,2.87,1.4498,3.2347,8.8452,5.2044,7.1947,0.1682,0.499
83,2017,2014,1,1,1,Central,Small,2.7723,1.6048,3.2645,8.8988,5.2403,7.2552,0.2147,0.5029
83,2018,2014,1,1,1,Central,Small,2.8153,1.6301,3.1388,9.0221,5.1917,7.3878,0.2029,0.5448
84,2010,2014,1,0,0,East,Large,2.7248,1.4275,3.1335,8.7697,5.308,7.2382,0.1815,0.4687
84,2011,2014,1,0,0,East,Large,2.789,1.4818,3.1975,8.7565,5.2847,7.1533,0.1355,0.5033
84,2012,2014,1,0,0,East,Large,2.8267,1.3341,3.0831,8.8765,5.3037,7.1946,0.1867,0.4963
84,2013,2014,1,0,0,East,Large,2.781,1.4661,3.0905,8.8698,5.3178,7.2892,0.1675,0.5163
84,2014,2014,1,1,1,East,Large,3.0163,1.7086,3.2248,8.9463,5.2715,7.2527,0.1689,0.5092
84,2015,2014,1,1,1,East,Large,3.0333,1.7037,3.2529,8.9845,5.2632,7.3726,0.1927,0.5308
84,2016,2014,1,1,1,East,Large,3.0873,1.6659,3.4382,9.0478,5.2774,7.3709,0.1462,0.542
84,2017,2014,1,1,1,East,Large,3.1564,1.7354,3.5774,9.1112,5.2628,7.4321,0.1972,0.5709
84,2018,2014,1,1,1,East,Large,3.152,1.8272,3.3947,9.1583,5.2905,7.5123,0.1924,0.5352
85,2010,2014,1,0,0,Central,Large,2.1162,0.9456,2.7828,8.3044,5.062,6.8265,0.1803,0.4284
85,2011,2014,1,0,0,Central,Large,2.1397,1.0285,2.7938,8.3285,5.123,6.9082,0.1832,0.4732
85,2012,2014,1,0,0,Central,Large,2.2075,0.8216,2.7239,8.386,5.1304,6.8476,0.1553,0.477
85,2013,2014,1,0,0,Central,Large,2.1886,0.9592,2.9802,8.4546,5.0925,7.0269,0.1964,0.4907
85,2014,2014,1,1,1,Central,Large,2.2989,1.2663,3.0086,8.4902,5.1161,7.062,0.1834,0.4233
85,2015,2014,1,1,1,Central,Large,2.4223,1.3533,3.0779,8.5144,5.1077,7.0797,0.1833,0.4824
85,2016,2014,1,1,1,Central,Large,2.4816,1.3202,2.8665,8.6151,5.1262,7.0957,0.1698,0.5067
85,2017,2014,1,1,1,Central,Large,2.5191,1.3744,3.1251,8.6766,5.1038,7.0278,0.176,0.491
85,2018,2014,1,1,1,Central,Large,2.4725,1.3762,3.0098,8.6928,5.1091,7.2047,0.1669,0.5286
86,2010,2014,1,0,0,East,Large,2.5526,1.1911,2.8706,8.595,5.239,7.1387,0.1944,0.4487
86,2011,2014,1,0,0,East,Large,2.6234,1.2609,2.9198,8.7149,5.2635,7.0742,0.1511,0.4537
86,2012,2014,1,0,0,East,Large,2.5969,1.3527,3.053,8.7083,5.2267,7.16,0.2205,0.4633
86,2013,2014,1,0,0,East,Large,2.5953,1.3321,2.993,8.703,5.2408,7.172,0.1916,0.4884
86,2014,2014,1,1,1,East,Large,2.9211,1.5036,3.0485,8.7942,5.2053,7.2126,0.1486,0.5143
86,2015,2014,1,1,1,East,Large,2.8722,1.6701,3.3287,8.8544,5.2444,7.2372,0.1652,0.5422
86,2016,2014,1,1,1,East,Large,2.8355,1.5835,3.2498,8.9726,5.2515,7.2508,0.2118,0.5346
86,2017,2014,1,1,1,East,Large,3.0422,1.67,3.3482,8.9685,5.2901,7.4047,0.175,0.5511
86,2018,2014,1,1,1,East,Large,3.0502,1.5617,3.4027,9.034,5.2369,7.3715,0.1569,0.4942
87,2010,2014,1,0,0,East,Large,2.6542,1.2432,3.0182,8.7778,5.2928,7.2002,0.166,0.4374
87,2011,2014,1,0,0,East,Large,2.8337,1.4129,3.0534,8.8792,5.2836,7.3126,0.1729,0.4628
87,2012,2014,1,0,0,East,Large,2.743,1.2556,3.1357,8.8524,5.2732,7.2838,0.184,0.4958
87,2013,2014,1,0,0,East,Large,2.7863,1.6516,3.0568,8.8895,5.2771,7.2251,0.1547,0.4822
87,2014,2014,1,1,1,East,Large,3.0154,1.6202,3.2981,8.9457,5.2897,7.2857,0.1963,0.4734
87,2015,2014,1,1,1,East,Large,3.0958,1.8632,3.1595,9.0625,5.2591,7.4617,0.1582,0.5187
87,2016,2014,1,1,1,East,Large,3.0672,1.7407,3.2652,9.0826,5.3029,7.3212,0.1702,0.5537
87,2017,2014,1,1,1,East,Large,3.0729,1.9245,3.2299,9.0849,5.3289,7.4486,0.1508,0.532
87,2018,2014,1,1,1,East,Large,3.2598,1.7034,3.4838,9.207,5.3332,7.395,0.1874,0.5832
88,2010,2014,1,0,0,East,Large,2.4579,1.1998,3.03,8.4944,5.1763,7.0638,0.1996,0.4536
88,2011,2014,1,0,0,East,Large,2.4457,1.2779,2.8311,8.5713,5.2223,6.9557,0.1515,0.4675
88,2012,2014,1,0,0,East,Large,2.5467,1.1241,3.1451,8.6813,5.208,7.0271,0.1584,0.4877
88,2013,2014,1,0,0,East,Large,2.5113,1.3193,3.0474,8.6962,5.2236,7.2255,0.2055,0.4741
88,2014,2014,1,1,1,East,Large,2.7181,1.4651,3.0917,8.7181,5.2098,7.2307,0.1594,0.49
88,2015,2014,1,1,1,East,Large,2.8297,1.4076,3.2803,8.7192,5.1827,7.2328,0.1875,0.5157
88,2016,2014,1,1,1,East,Large,2.8573,1.5032,3.1019,8.8303,5.1899,7.2472,0.1722,0.5412
88,2017,2014,1,1,1,East,Large,2.7871,1.586,3.1865,8.8572,5.232,7.2228,0.145,0.5492
88,2018,2014,1,1,1,East,Large,2.883,1.6416,3.2909,8.8935,5.2133,7.4006,0.211,0.5336
89,2010,2014,1,0,0,East,Small,2.2024,1.0516,2.7451,8.2806,5.1833,6.9318,0.1916,0.4279
89,2011,2014,1,0,0,East,Small,2.2692,1.0475,2.7626,8.4261,5.1429,6.962,0.1447,0.473
89,2012,2014,1,0,0,East,Small,2.3261,1.1401,2.943,8.3809,5.1315,6.9746,0.1713,0.4578
89,2013,2014,1,0,0,East,Small,2.2805,0.9608,3.006,8.4855,5.1419,6.9655,0.1879,0.4261
89,2014,2014,1,1,1,East,Small,2.4715,1.2659,3.0726,8.4759,5.1379,7.0775,0.1944,0.4691
89,2015,2014,1,1,1,East,Small,2.522,1.3905,3.0306,8.5223,5.1633,7.0142,0.1687,0.4919
89,2016,2014,1,1,1,East,Small,2.5971,1.5414,2.9045,8.6267,5.1559,7.2414,0.1864,0.514
89,2017,2014,1,1,1,East,Small,2.659,1.2849,3.135,8.6622,5.1431,7.1871,0.176,0.5193
89,2018,2014,1,1,1,East,Small,2.6266,1.3896,3.0601,8.7548,5.1715,7.1846,0.193,0.5107
90,2010,2014,1,0,0,West,Large,2.5508,1.1999,2.9786,8.5995,5.2269,7.1472,0.1493,0.4743
90,2011,2014,1,0,0,West,Large,2.5514,1.354,2.9127,8.6297,5.2542,7.1767,0.1891,0.4667
90,2012,2014,1,0,0,West,Large,2.7329,1.4639,3.0068,8.763,5.2589,7.2229,0.1518,0.5002
90,2013,2014,1,0,0,West,Large,2.6601,1.4633,3.0533,8.7421,5.2226,7.171,0.1873,0.4596
90,2014,2014,1,1,1,West,Large,2.8164,1.551,2.9778,8.8688,5.2467,7.2216,0.1916,0.5178
90,2015,2014,1,1,1,West,Large,2.9101,1.6288,3.1541,8.8964,5.2344,7.3814,0.1633,0.5226
90,2016,2014,1,1,1,West,Large,2.984,1.5994,3.3001,8.9268,5.2276,7.3466,0.1627,0.5416
90,2017,2014,1,1,1,West,Large,3.0824,1.7093,3.3469,9.0686,5.2282,7.3958,0.1734,0.5215
90,2018,2014,1,1,1,West,Large,3.0213,1.7314,3.3258,9.0917,5.2262,7.4339,0.1725,0.5391
91,2010,2014,1,0,0,West,Large,2.2146,0.9837,2.9481,8.3982,5.1744,6.8625,0.1962,0.4434
91,2011,2014,1,0,0,West,Large,2.2715,0.9723,2.7015,8.4262,5.1811,6.8701,0.1732,0.467
91,2012,2014,1,0,0,West,Large,2.4111,1.1765,2.9213,8.4803,5.1432,6.9304,0.1542,0.4666
91,2013,2014,1,0,0,West,Large,2.3291,1.099,2.9784,8.54,5.1769,7.0562,0.1924,0.4475
91,2014,2014,1,1,1,West,Large,2.5348,1.2806,3.0782,8.6224,5.1834,7.0538,0.1789,0.4804
91,2015,2014,1,1,1,West,Large,2.5857,1.365,3.2453,8.6993,5.1686,7.1263,0.1797,0.5294
91,2016,2014,1,1,1,West,Large,2.6125,1.213,3.1034,8.67,5.1566,7.2846,0.1536,0.4845
91,2017,2014,1,1,1,West,Large,2.6912,1.376,3.0627,8.6996,5.1511,7.1999,0.1892,0.5337
91,2018,2014,1,1,1,West,Large,2.6526,1.3625,3.1119,8.7852,5.1564,7.2116,0.1559,0.5189
92,2010,2014,1,0,0,East,Large,3.14,1.5832,3.3418,9.0512,5.4222,7.4655,0.2027,0.4975
92,2011,2014,1,0,0,East,Large,3.2586,1.7217,3.1588,9.1159,5.4278,7.3755,0.126,0.4747
92,2012,2014,1,0,0,East,Large,3.1169,1.6749,3.3183,9.2473,5.4396,7.527,0.1676,0.4595
92,2013,2014,1,0,0,East,Large,3.25,1.7367,3.4724,9.2945,5.4209,7.6278,0.1837,0.5072
92,2014,2014,1,1,1,East,Large,3.37,2.047,3.5396,9.3609,5.4413,7.5547,0.1499,0.5333
92,2015,2014,1,1,1,East,Large,3.4569,1.9699,3.574,9.3889,5.4198,7.5821,0.2016,0.5405
92,2016,2014,1,1,1,East,Large,3.4329,2.076,3.6527,9.3287,5.3996,7.5804,0.1882,0.5635
92,2017,2014,1,1,1,East,Large,3.4874,2.0381,3.6549,9.3498,5.4251,7.7337,0.1913,0.5914
92,2018,2014,1,1,1,East,Large,3.4774,2.0241,3.6085,9.4247,5.4175,7.7393,0.1701,0.5397
93,2010,2014,1,0,0,West,Small,2.0577,0.7597,2.814,8.2561,5.081,6.761,0.1872,0.4805
93,2011,2014,1,0,0,West,Small,2.0944,0.9655,2.6916,8.3858,5.1051,6.9114,0.1977,0.4376
93,2012,2014,1,0,0,West,Small,2.1131,1.0139,2.5511,8.4116,5.101,6.9223,0.1798,0.4475
93,2013,2014,1,0,0,West,Small,2.1933,0.9472,2.8192,8.3974,5.1294,7.0288,0.18,0.4837
93,2014,2014,1,1,1,West,Small,2.3057,1.245,2.9004,8.4438,5.0863,6.9221,0.2081,0.4699
93,2015,2014,1,1,1,West,Small,2.315,1.0985,2.8839,8.5001,5.0725,6.91,0.1616,0.501
93,2016,2014,1,1,1,West,Small,2.402,1.1968,3.0542,8.5128,5.1065,7.0658,0.1686,0.4827
93,2017,2014,1,1,1,West,Small,2.44,1.2891,3.109,8.5858,5.1303,7.0496,0.1685,0.5406
93,2018,2014,1,1,1,West,Small,2.4893,1.3546,3.1104,8.6412,5.1128,7.0857,0.1789,0.5157
94,2010,2014,1,0,0,East,Large,2.5054,1.1776,2.9957,8.58,5.1899,7.02,0.1679,0.4764
94,2011,2014,1,0,0,East,Large,2.5579,1.1884,3.1623,8.6297,5.2255,7.1642,0.1787,0.4652
94,2012,2014,1,0,0,East,Large,2.5869,1.3067,2.8968,8.7035,5.2263,7.1533,0.1828,0.4469
94,2013,2014,1,0,0,East,Large,2.6233,1.2268,3.1987,8.7492,5.2356,7.1204,0.1702,0.5174
94,2014,2014,1,1,1,East,Large,2.8944,1.5279,3.1798,8.7767,5.1981,7.2903,0.1621,0.515
94,2015,2014,1,1,1,East,Large,2.878,1.5402,3.3673,8.8071,5.234,7.1743,0.2138,0.499
94,2016,2014,1,1,1,East,Large,2.8416,1.6918,3.096,8.8791,5.2516,7.3613,0.1917,0.5186
94,2017,2014,1,1,1,East,Large,2.9998,1.6706,3.2801,8.9651,5.1868,7.4017,0.1949,0.5275
94,2018,2014,1,1,1,East,Large,2.9296,1.7414,3.4044,9.0416,5.2591,7.3351,0.1521,0.5073
95,2010,2014,1,0,0,Central,Large,2.8559,1.4879,3.177,8.8092,5.3577,7.3054,0.1768,0.492
95,2011,2014,1,0,0,Central,Large,2.7989,1.4833,3.1256,8.9675,5.3082,7.3107,0.1616,0.5035
95,2012,2014,1,0,0,Central,Large,2.9162,1.4179,3.0883,8.9742,5.332,7.2828,0.1737,0.4981
95,2013,2014,1,0,0,Central,Large,2.9955,1.5524,3.2203,9.0009,5.2863,7.3685,0.1994,0.4966
95,2014,2014,1,1,1,Central,Large,2.984,1.6334,3.0164,9.0706,5.343,7.4136,0.1776,0.5049
95,2015,2014,1,1,1,Central,Large,3.0315,1.5403,3.5705,9.0907,5.3359,7.4716,0.1938,0.5192
95,2016,2014,1,1,1,Central,Large,3.116,1.9143,3.3979,9.1931,5.3588,7.5946,0.1851,0.5514
95,2017,2014,1,1,1,Central,Large,3.2104,1.7073,3.4789,9.1213,5.3595,7.5004,0.187,0.5137
95,2018,2014,1,1,1,Central,Large,3.229,1.6779,3.5098,9.2427,5.2809,7.5293,0.1946,0.5309
96,2010,2014,1,0,0,West,Small,2.3429,1.2225,2.9121,8.372,5.1591,6.9376,0.2042,0.4508
96,2011,2014,1,0,0,West,Small,2.3849,1.0457,2.8356,8.4331,5.1284,6.9795,0.2138,0.4755
96,2012,2014,1,0,0,West,Small,2.2966,1.0198,2.9598,8.5556,5.1563,7.0558,0.1973,0.4693
96,2013,2014,1,0,0,West,Small,2.3708,0.8874,3.0006,8.6264,5.1623,7.0467,0.228,0.475
96,2014,2014,1,1,1,West,Small,2.5997,1.2803,3.1517,8.6096,5.1265,7.0473,0.1909,0.5026
96,2015,2014,1,1,1,West,Small,2.5377,1.3648,3.1368,8.6652,5.1702,7.0939,0.179,0.5015
96,2016,2014,1,1,1,West,Small,2.5776,1.2658,3.1645,8.7538,5.1581,7.1203,0.1637,0.5331
